timestamp,gpu_usage_percent,vram_used_mib,temp_celsius,power_watts
2025-09-04 08:16:10,0,139103,54,393.05
2025-09-04 08:16:11,0,139103,52,133.57
2025-09-04 08:16:13,0,139103,51,131.99
2025-09-04 08:16:15,0,139103,50,131.46
2025-09-04 08:16:17,0,139103,50,130.95
2025-09-04 08:16:19,89,139103,55,422.42
2025-09-04 08:16:21,91,139103,56,420.78
2025-09-04 08:16:23,90,139103,56,426.32
2025-09-04 08:16:25,90,139103,56,427.93
2025-09-04 08:16:26,91,139103,57,430.05
2025-09-04 08:16:28,90,139103,57,429.68
2025-09-04 08:16:30,91,139103,57,425.10
2025-09-04 08:16:32,91,139103,57,431.77
2025-09-04 08:16:34,91,139103,57,433.60
2025-09-04 08:16:36,90,139103,58,430.92
2025-09-04 08:16:38,0,139103,53,227.87
2025-09-04 08:16:40,0,139103,52,132.83
2025-09-04 08:16:42,0,139103,51,132.07
2025-09-04 08:16:44,0,139103,50,131.53
2025-09-04 08:16:46,0,139103,50,131.25
2025-09-04 08:16:48,0,139103,50,130.96
2025-09-04 08:16:50,0,139103,50,130.74
2025-09-04 08:16:52,0,139103,49,130.57
2025-09-04 08:16:53,0,139103,49,130.38
2025-09-04 08:16:55,0,139103,49,130.18
2025-09-04 08:16:57,0,139103,49,129.95
2025-09-04 08:16:59,0,139103,48,129.75
2025-09-04 08:17:01,0,139103,48,129.54
2025-09-04 08:17:03,0,139103,48,129.24
2025-09-04 08:17:05,0,139103,47,129.00
2025-09-04 08:17:07,0,139103,47,128.70
2025-09-04 08:17:09,0,139103,47,128.50
2025-09-04 08:17:11,0,139103,46,128.16
2025-09-04 08:17:13,0,139103,46,127.90
2025-09-04 08:17:15,100,139103,59,662.17
2025-09-04 08:17:17,100,139103,61,659.67
2025-09-04 08:17:19,100,139103,63,659.30
2025-09-04 08:17:21,100,139103,64,652.30
2025-09-04 08:17:22,100,139103,65,628.28
2025-09-04 08:17:24,92,139103,58,481.53
2025-09-04 08:17:26,91,139103,58,468.41
2025-09-04 08:17:28,90,139103,58,484.79
2025-09-04 08:17:30,92,139103,58,476.60
2025-09-04 08:17:32,92,139103,58,487.31
2025-09-04 08:17:34,92,139103,58,487.11
2025-09-04 08:17:36,91,139103,58,481.05
2025-09-04 08:17:38,92,139103,58,487.38
2025-09-04 08:17:40,90,139103,58,484.98
2025-09-04 08:17:42,92,139103,59,486.23
2025-09-04 08:17:44,91,139103,59,486.67
2025-09-04 08:17:46,0,139103,52,268.91
2025-09-04 08:17:48,0,139103,51,132.42
2025-09-04 08:17:50,100,139103,64,655.92
2025-09-04 08:17:52,100,139103,65,660.78
2025-09-04 08:17:54,100,139103,66,662.57
2025-09-04 08:17:56,100,139103,67,663.03
2025-09-04 08:17:58,90,139103,61,569.47
2025-09-04 08:18:00,91,139103,60,480.02
2025-09-04 08:18:02,91,139103,60,469.34
2025-09-04 08:18:04,92,139103,60,484.36
2025-09-04 08:18:05,92,139103,60,486.68
2025-09-04 08:18:07,92,139103,60,484.94
2025-09-04 08:18:09,91,139103,60,477.47
2025-09-04 08:18:11,92,139103,60,485.55
2025-09-04 08:18:13,89,139103,60,481.17
2025-09-04 08:18:15,92,139103,60,488.32
2025-09-04 08:18:17,92,139103,60,487.80
2025-09-04 08:18:19,91,139103,60,482.95
2025-09-04 08:18:21,0,139103,53,159.00
2025-09-04 08:18:23,0,139103,52,132.91
2025-09-04 08:18:25,0,139103,51,132.06
2025-09-04 08:18:27,0,139103,50,131.32
2025-09-04 08:18:29,0,139103,49,130.73
2025-09-04 08:18:31,0,139103,49,130.16
2025-09-04 08:18:33,0,139103,48,129.62
2025-09-04 08:18:35,0,139103,47,129.22
2025-09-04 08:18:37,0,139103,47,128.78
2025-09-04 08:18:39,0,139103,46,128.40
2025-09-04 08:18:40,0,139103,46,128.00
2025-09-04 08:18:42,0,139103,45,127.72
2025-09-04 08:18:44,0,139103,45,127.39
