timestamp,gpu_usage_percent,vram_used_mib,temp_celsius,power_watts
2025-09-04 01:29:45,0,139103,62,223.33
2025-09-04 01:29:46,0,139103,59,140.48
2025-09-04 01:29:48,0,139103,58,138.75
2025-09-04 01:29:50,0,139103,57,137.57
2025-09-04 01:29:52,0,139103,56,136.49
2025-09-04 01:29:54,0,139103,55,135.54
2025-09-04 01:29:56,89,139103,60,428.00
2025-09-04 01:29:58,86,139103,60,417.34
2025-09-04 01:30:00,90,139103,60,427.79
2025-09-04 01:30:02,89,139103,60,422.30
2025-09-04 01:30:04,85,139103,60,425.54
2025-09-04 01:30:06,88,139103,60,427.94
2025-09-04 01:30:08,90,139103,60,424.21
2025-09-04 01:30:10,90,139103,60,430.50
2025-09-04 01:30:12,89,139103,60,421.49
2025-09-04 01:30:14,83,139103,60,427.12
2025-09-04 01:30:15,0,139103,55,298.80
2025-09-04 01:30:17,0,139103,54,134.46
2025-09-04 01:30:19,0,139103,53,133.70
2025-09-04 01:30:21,0,139103,52,133.06
2025-09-04 01:30:23,0,139103,52,132.68
2025-09-04 01:30:25,29,139103,51,151.59
2025-09-04 01:30:27,100,139103,65,656.70
2025-09-04 01:30:29,100,139103,67,661.18
2025-09-04 01:30:31,93,139103,69,658.59
2025-09-04 01:30:33,100,139103,69,659.66
2025-09-04 01:30:35,73,139103,67,574.93
2025-09-04 01:30:37,100,139103,69,657.14
2025-09-04 01:30:39,100,139103,71,661.53
2025-09-04 01:30:41,100,139103,72,655.98
2025-09-04 01:30:43,79,139103,72,658.38
2025-09-04 01:30:45,90,139103,70,642.60
2025-09-04 01:30:47,100,139103,71,653.66
2025-09-04 01:30:49,100,139103,72,654.00
2025-09-04 01:30:51,100,139103,73,665.82
2025-09-04 01:30:53,100,139103,74,658.45
2025-09-04 01:30:55,100,139103,71,587.88
2025-09-04 01:30:56,100,139103,73,662.49
2025-09-04 01:30:58,100,139103,69,658.54
2025-09-04 01:31:00,100,139103,74,668.19
2025-09-04 01:31:02,100,139103,75,663.79
2025-09-04 01:31:04,100,139103,70,479.95
2025-09-04 01:31:06,100,139103,73,661.50
2025-09-04 01:31:08,100,139103,73,669.53
2025-09-04 01:31:10,100,139103,74,666.74
2025-09-04 01:31:12,100,139103,74,664.55
2025-09-04 01:31:14,100,139103,71,614.48
2025-09-04 01:31:16,100,139103,73,661.89
2025-09-04 01:31:18,100,139103,73,661.96
2025-09-04 01:31:20,100,139103,73,659.52
2025-09-04 01:31:22,100,139103,74,660.82
2025-09-04 01:31:24,100,139103,73,628.04
2025-09-04 01:31:26,100,139103,72,679.29
2025-09-04 01:31:28,100,139103,73,662.26
2025-09-04 01:31:30,81,139103,73,656.87
2025-09-04 01:31:32,100,139103,72,657.73
2025-09-04 01:31:34,100,139103,73,466.11
2025-09-04 01:31:36,100,139103,71,673.97
2025-09-04 01:31:38,100,139103,72,666.51
2025-09-04 01:31:40,100,139103,73,650.13
2025-09-04 01:31:42,80,139103,73,663.30
2025-09-04 01:31:43,100,139103,73,656.01
2025-09-04 01:31:45,95,139103,71,562.02
2025-09-04 01:31:47,97,139103,71,690.22
2025-09-04 01:31:49,83,139103,69,683.16
2025-09-04 01:31:51,68,139103,71,660.43
2025-09-04 01:31:53,74,139103,66,665.38
2025-09-04 01:31:55,96,139103,70,691.33
2025-09-04 01:31:57,97,139103,71,698.71
2025-09-04 01:31:59,84,139103,70,691.57
2025-09-04 01:32:01,96,139103,72,667.89
2025-09-04 01:32:03,66,139103,71,665.03
2025-09-04 01:32:05,95,139103,71,695.47
2025-09-04 01:32:07,97,139103,71,686.38
2025-09-04 01:32:09,95,139103,71,691.58
2025-09-04 01:32:11,96,139103,71,666.92
2025-09-04 01:32:13,96,139103,72,668.34
2025-09-04 01:32:15,95,139103,71,692.49
2025-09-04 01:32:16,96,139103,71,691.73
2025-09-04 01:32:18,88,139103,71,685.66
2025-09-04 01:32:20,95,139103,72,677.83
2025-09-04 01:32:22,97,139103,72,668.47
2025-09-04 01:32:24,95,139103,71,695.77
2025-09-04 01:32:26,95,139103,69,699.51
2025-09-04 01:32:28,95,139103,71,693.50
2025-09-04 01:32:30,97,139103,72,676.07
2025-09-04 01:32:32,96,139103,71,665.62
2025-09-04 01:32:34,96,139103,70,691.28
2025-09-04 01:32:36,96,139103,70,693.13
2025-09-04 01:32:38,81,139103,71,692.60
2025-09-04 01:32:40,95,139103,71,665.64
2025-09-04 01:32:42,77,139103,70,675.49
