timestamp,gpu_usage_percent,vram_used_mib,temp_celsius,power_watts
2025-09-03 15:28:38,0,131953,51,472.30
2025-09-03 15:28:40,0,131953,49,130.68
2025-09-03 15:28:41,0,131953,48,130.00
2025-09-03 15:28:42,0,131953,48,129.66
2025-09-03 15:28:43,0,131953,48,129.31
2025-09-03 15:28:44,0,131953,47,129.08
2025-09-03 15:28:45,0,131953,47,128.89
2025-09-03 15:28:46,0,131953,47,128.66
2025-09-03 15:28:48,0,131953,47,128.59
2025-09-03 15:28:49,0,131953,46,128.36
2025-09-03 15:28:50,0,131953,46,128.18
2025-09-03 15:28:51,0,131953,46,128.03
2025-09-03 15:28:52,0,131953,46,127.96
2025-09-03 15:28:53,0,131953,46,127.68
2025-09-03 15:28:54,0,131953,46,127.76
2025-09-03 15:28:56,0,131953,45,127.62
2025-09-03 15:28:57,0,131953,45,127.44
2025-09-03 15:28:58,0,131953,45,127.61
2025-09-03 15:28:59,0,131953,45,127.48
2025-09-03 15:29:00,0,131953,45,127.30
2025-09-03 15:29:01,0,131953,45,127.21
2025-09-03 15:29:02,0,131953,45,127.36
2025-09-03 15:29:04,0,131953,45,127.34
2025-09-03 15:29:05,0,131953,45,127.41
2025-09-03 15:29:06,0,131953,45,126.97
2025-09-03 15:29:07,0,131953,45,127.08
2025-09-03 15:29:08,0,131953,44,126.97
2025-09-03 15:29:09,0,131953,44,126.86
2025-09-03 15:29:10,0,131953,44,126.72
2025-09-03 15:29:12,0,131953,44,126.70
2025-09-03 15:29:13,0,131953,44,126.64
2025-09-03 15:29:14,0,131953,44,126.58
2025-09-03 15:29:15,0,131953,44,126.39
2025-09-03 15:29:16,0,131953,43,126.19
2025-09-03 15:29:17,0,131953,43,126.16
2025-09-03 15:29:18,0,131953,43,126.39
2025-09-03 15:29:20,0,131953,43,126.33
2025-09-03 15:29:21,0,131953,43,126.04
2025-09-03 15:29:22,0,131953,43,126.17
2025-09-03 15:29:23,0,131953,43,126.19
2025-09-03 15:29:24,0,131953,42,125.92
2025-09-03 15:29:25,0,131953,42,126.01
2025-09-03 15:29:26,0,131953,42,125.69
2025-09-03 15:29:28,0,131953,42,125.68
2025-09-03 15:29:29,0,131953,42,125.51
2025-09-03 15:29:30,0,131953,42,125.54
2025-09-03 15:29:31,0,131953,41,125.50
2025-09-03 15:29:32,0,131953,41,125.25
2025-09-03 15:29:33,94,131953,48,307.01
2025-09-03 15:29:34,94,131953,49,570.29
2025-09-03 15:29:36,94,131953,50,571.36
2025-09-03 15:29:37,94,131953,51,572.01
2025-09-03 15:29:38,94,131953,51,575.59
2025-09-03 15:29:39,93,131953,52,576.58
2025-09-03 15:29:40,93,131953,52,574.65
2025-09-03 15:29:41,93,131953,53,575.58
2025-09-03 15:29:43,93,131953,53,578.15
2025-09-03 15:29:44,92,131953,53,577.53
2025-09-03 15:29:45,93,131953,54,575.49
2025-09-03 15:29:46,94,131953,54,578.20
2025-09-03 15:29:47,94,131953,54,576.43
2025-09-03 15:29:48,94,131953,55,578.94
2025-09-03 15:29:49,94,131953,55,579.46
2025-09-03 15:29:51,94,131953,55,581.71
2025-09-03 15:29:52,94,131953,55,579.56
2025-09-03 15:29:53,1,131953,50,434.64
2025-09-03 15:29:54,0,131955,48,147.78
2025-09-03 15:29:55,95,131955,56,635.21
2025-09-03 15:29:56,96,131955,57,633.34
2025-09-03 15:29:58,95,131955,57,638.71
2025-09-03 15:29:59,95,131955,58,637.65
2025-09-03 15:30:00,94,131955,58,634.59
2025-09-03 15:30:01,96,131955,58,636.65
2025-09-03 15:30:02,95,131955,59,640.77
2025-09-03 15:30:03,96,131955,59,637.96
2025-09-03 15:30:05,92,131955,58,625.96
2025-09-03 15:30:06,94,131955,58,585.38
2025-09-03 15:30:07,93,131955,59,588.18
2025-09-03 15:30:08,93,131955,59,587.11
2025-09-03 15:30:09,93,131955,59,586.72
2025-09-03 15:30:10,93,131955,59,584.89
2025-09-03 15:30:11,93,131955,60,585.66
2025-09-03 15:30:13,93,131955,60,587.62
2025-09-03 15:30:14,93,131955,60,590.00
2025-09-03 15:30:15,93,131955,60,590.56
2025-09-03 15:30:16,93,131955,60,591.27
2025-09-03 15:30:17,93,131955,61,592.47
2025-09-03 15:30:18,93,131955,61,593.13
2025-09-03 15:30:19,93,131955,61,591.09
2025-09-03 15:30:20,93,131955,61,591.62
2025-09-03 15:30:22,93,131955,61,595.02
2025-09-03 15:30:23,93,131955,61,593.86
2025-09-03 15:30:24,93,131955,62,593.50
