timestamp,gpu_usage_percent,vram_used_mib,temp_celsius,power_watts
2025-09-03 19:52:14,0,131503,56,322.39
2025-09-03 19:52:15,0,131503,54,137.19
2025-09-03 19:52:17,0,131503,54,136.33
2025-09-03 19:52:18,0,131503,53,135.14
2025-09-03 19:52:19,0,131503,53,133.66
2025-09-03 19:52:20,0,131503,52,133.23
2025-09-03 19:52:21,0,131503,52,132.90
2025-09-03 19:52:22,0,131503,52,132.60
2025-09-03 19:52:23,0,131503,51,132.38
2025-09-03 19:52:24,0,131503,51,132.19
2025-09-03 19:52:26,0,131503,51,131.94
2025-09-03 19:52:27,0,131503,51,131.76
2025-09-03 19:52:28,0,131503,51,131.66
2025-09-03 19:52:29,0,131503,50,131.52
2025-09-03 19:52:30,0,131503,50,131.44
2025-09-03 19:52:31,0,131503,50,131.34
2025-09-03 19:52:32,0,131503,50,131.29
2025-09-03 19:52:34,0,131503,50,131.23
2025-09-03 19:52:35,100,131503,60,278.87
2025-09-03 19:52:36,97,131503,65,682.31
2025-09-03 19:52:37,100,131503,67,692.51
2025-09-03 19:52:38,98,131503,68,685.98
2025-09-03 19:52:39,100,131503,69,692.12
2025-09-03 19:52:40,100,131503,70,690.30
2025-09-03 19:52:42,84,131503,59,350.76
2025-09-03 19:52:43,85,131503,59,350.11
2025-09-03 19:52:44,84,131503,59,352.74
2025-09-03 19:52:45,88,131503,59,352.37
2025-09-03 19:52:46,83,131503,59,349.34
2025-09-03 19:52:47,86,131503,59,353.83
2025-09-03 19:52:48,85,131503,59,353.38
2025-09-03 19:52:50,86,131503,59,356.23
2025-09-03 19:52:51,88,131503,59,356.04
2025-09-03 19:52:52,86,131503,59,356.28
2025-09-03 19:52:53,87,131503,59,354.09
2025-09-03 19:52:54,87,131503,59,355.96
2025-09-03 19:52:55,86,131503,59,353.62
2025-09-03 19:52:57,85,131503,59,353.33
2025-09-03 19:52:58,30,131503,63,227.85
2025-09-03 19:52:59,0,131503,57,461.82
2025-09-03 19:53:00,100,131503,70,694.34
2025-09-03 19:53:01,100,131503,71,687.94
2025-09-03 19:53:02,100,131503,72,688.91
2025-09-03 19:53:03,100,131503,73,690.12
2025-09-03 19:53:05,100,131503,70,652.30
2025-09-03 19:53:06,100,131503,73,685.03
2025-09-03 19:53:07,100,131503,74,690.84
2025-09-03 19:53:08,100,131503,75,685.84
2025-09-03 19:53:09,100,131503,75,693.19
2025-09-03 19:53:10,100,131503,75,691.31
2025-09-03 19:53:11,100,131503,73,629.33
2025-09-03 19:53:13,100,131503,74,685.66
2025-09-03 19:53:14,100,131503,75,692.91
2025-09-03 19:53:15,100,131503,75,688.29
2025-09-03 19:53:16,100,131503,76,690.39
2025-09-03 19:53:17,97,131503,71,651.35
2025-09-03 19:53:18,100,131503,75,685.64
2025-09-03 19:53:19,100,131503,75,688.15
2025-09-03 19:53:21,100,131503,75,687.06
2025-09-03 19:53:22,97,131503,76,685.97
2025-09-03 19:53:23,100,131503,76,680.23
2025-09-03 19:53:24,97,131503,74,648.60
2025-09-03 19:53:25,100,131503,75,689.72
2025-09-03 19:53:26,100,131503,74,687.20
2025-09-03 19:53:27,100,131503,75,686.78
2025-09-03 19:53:29,100,131503,75,690.20
