timestamp,gpu_usage_percent,vram_used_mib,temp_celsius,power_watts
2025-09-03 18:46:51,0,139281,59,442.74
2025-09-03 18:46:52,0,139281,58,138.69
2025-09-03 18:46:53,0,139281,57,137.68
2025-09-03 18:46:54,0,139281,56,137.64
2025-09-03 18:46:55,0,139281,56,137.45
2025-09-03 18:46:56,0,139281,56,137.06
2025-09-03 18:46:57,0,139281,55,136.70
2025-09-03 18:46:59,0,139281,55,136.44
2025-09-03 18:47:00,0,139281,55,136.20
2025-09-03 18:47:01,0,139281,55,135.98
2025-09-03 18:47:02,0,139281,55,135.85
2025-09-03 18:47:03,0,139281,54,135.69
2025-09-03 18:47:04,0,139281,54,135.56
2025-09-03 18:47:05,0,139281,54,135.47
2025-09-03 18:47:07,0,139281,54,135.39
2025-09-03 18:47:08,0,139281,54,135.28
2025-09-03 18:47:09,0,139281,54,135.16
2025-09-03 18:47:10,0,139281,54,135.08
2025-09-03 18:47:11,0,139281,54,134.90
2025-09-03 18:47:12,0,139281,53,134.77
2025-09-03 18:47:13,0,139281,53,134.64
2025-09-03 18:47:15,0,139281,53,134.44
2025-09-03 18:47:16,0,139281,53,134.24
2025-09-03 18:47:17,0,139281,53,134.13
2025-09-03 18:47:18,0,139281,52,133.86
2025-09-03 18:47:19,0,139281,52,133.79
2025-09-03 18:47:20,0,139281,52,133.52
2025-09-03 18:47:21,0,139281,52,133.34
2025-09-03 18:47:22,0,139281,52,132.71
2025-09-03 18:47:24,0,139281,52,132.37
2025-09-03 18:47:25,0,139281,51,132.30
2025-09-03 18:47:26,0,139281,51,132.13
2025-09-03 18:47:27,0,139281,51,132.04
2025-09-03 18:47:28,0,139281,51,131.81
2025-09-03 18:47:29,0,139281,51,131.57
2025-09-03 18:47:30,0,139281,51,131.45
2025-09-03 18:47:32,0,139281,50,131.36
2025-09-03 18:47:33,0,139281,50,131.28
2025-09-03 18:47:34,0,139281,50,131.07
2025-09-03 18:47:35,0,139281,50,130.98
2025-09-03 18:47:36,0,139281,50,130.87
2025-09-03 18:47:37,0,139281,50,130.71
2025-09-03 18:47:38,0,139281,49,130.49
2025-09-03 18:47:40,0,139281,49,130.43
2025-09-03 18:47:41,0,139281,49,130.31
2025-09-03 18:47:42,0,139281,49,129.96
2025-09-03 18:47:43,0,139281,49,129.91
2025-09-03 18:47:44,0,139281,48,129.79
2025-09-03 18:47:45,0,139281,48,129.53
2025-09-03 18:47:46,0,139281,48,129.43
2025-09-03 18:47:47,0,139281,48,129.33
2025-09-03 18:47:49,0,139281,48,129.18
2025-09-03 18:47:50,0,139281,47,129.03
2025-09-03 18:47:51,0,139281,47,128.87
2025-09-03 18:47:52,0,139281,47,128.77
2025-09-03 18:47:53,0,139281,47,128.60
2025-09-03 18:47:54,0,139281,47,128.46
2025-09-03 18:47:55,0,139281,46,128.31
2025-09-03 18:47:57,0,139281,46,128.19
2025-09-03 18:47:58,0,139281,46,128.03
2025-09-03 18:47:59,0,139281,46,127.91
2025-09-03 18:48:00,0,139281,46,127.83
2025-09-03 18:48:01,0,139281,46,127.69
2025-09-03 18:48:02,0,139281,45,127.54
2025-09-03 18:48:03,0,139281,45,127.43
2025-09-03 18:48:05,100,139281,58,344.91
2025-09-03 18:48:06,100,139281,54,660.98
2025-09-03 18:48:07,89,139281,60,673.22
2025-09-03 18:48:08,100,139281,61,669.35
2025-09-03 18:48:09,100,139281,62,659.31
2025-09-03 18:48:10,100,139281,57,661.41
2025-09-03 18:48:11,100,139281,62,668.01
2025-09-03 18:48:13,100,139281,63,657.66
2025-09-03 18:48:14,100,139281,65,652.27
2025-09-03 18:48:15,100,139281,64,640.02
2025-09-03 18:48:16,100,139281,65,669.83
2025-09-03 18:48:17,100,139281,65,657.53
2025-09-03 18:48:18,100,139281,66,653.02
2025-09-03 18:48:19,100,139281,66,665.62
2025-09-03 18:48:21,100,139281,67,639.31
2025-09-03 18:48:22,96,139281,61,521.81
2025-09-03 18:48:23,95,139281,62,605.71
2025-09-03 18:48:24,95,139281,62,606.12
2025-09-03 18:48:25,95,139281,62,602.62
