timestamp,gpu_usage_percent,vram_used_mib,temp_celsius,power_watts
2025-09-03 20:19:01,0,131955,58,490.49
2025-09-03 20:19:02,0,131955,56,137.56
2025-09-03 20:19:04,0,131955,55,136.51
2025-09-03 20:19:05,0,131955,54,135.89
2025-09-03 20:19:06,0,131955,54,135.32
2025-09-03 20:19:07,0,131955,53,134.77
2025-09-03 20:19:08,0,131955,53,134.40
2025-09-03 20:19:09,0,131955,52,133.97
2025-09-03 20:19:10,0,131955,52,133.55
2025-09-03 20:19:11,0,131955,52,132.58
2025-09-03 20:19:13,0,131955,51,132.29
2025-09-03 20:19:14,0,131955,51,131.98
2025-09-03 20:19:15,0,131955,51,131.72
2025-09-03 20:19:16,0,131955,50,131.57
2025-09-03 20:19:17,0,131955,50,131.35
2025-09-03 20:19:18,0,131955,50,131.16
2025-09-03 20:19:19,0,131955,50,131.01
2025-09-03 20:19:21,0,131955,50,130.93
2025-09-03 20:19:22,0,131955,50,130.78
2025-09-03 20:19:23,0,131955,49,130.71
2025-09-03 20:19:24,0,131955,49,130.57
2025-09-03 20:19:25,0,131955,49,130.51
2025-09-03 20:19:26,0,131955,49,130.37
2025-09-03 20:19:27,0,131955,49,130.30
2025-09-03 20:19:29,93,131955,55,297.11
2025-09-03 20:19:30,94,131955,57,575.68
2025-09-03 20:19:31,93,131955,58,580.20
2025-09-03 20:19:32,93,131955,58,580.61
2025-09-03 20:19:33,93,131955,58,583.65
2025-09-03 20:19:34,93,131955,59,584.56
2025-09-03 20:19:35,94,131955,59,584.29
2025-09-03 20:19:37,94,131955,59,585.00
2025-09-03 20:19:38,94,131955,60,584.27
2025-09-03 20:19:39,94,131955,60,586.80
2025-09-03 20:19:40,94,131955,60,587.56
2025-09-03 20:19:41,93,131955,61,588.62
2025-09-03 20:19:42,93,131955,61,588.32
2025-09-03 20:19:43,93,131955,61,589.65
2025-09-03 20:19:45,93,131955,62,590.82
2025-09-03 20:19:46,93,131955,62,588.57
2025-09-03 20:19:47,93,131955,62,592.14
2025-09-03 20:19:48,94,131955,62,592.31
2025-09-03 20:19:49,94,131955,63,590.45
2025-09-03 20:19:50,94,131955,63,591.94
2025-09-03 20:19:51,94,131955,63,592.17
2025-09-03 20:19:53,93,131955,63,593.97
2025-09-03 20:19:54,93,131955,63,594.52
2025-09-03 20:19:55,93,131955,64,590.73
2025-09-03 20:19:56,93,131955,64,592.05
2025-09-03 20:19:57,93,131955,63,413.80
2025-09-03 20:19:58,93,131955,64,591.07
2025-09-03 20:19:59,93,131955,64,591.28
2025-09-03 20:20:01,93,131955,64,592.09
2025-09-03 20:20:02,94,131955,64,591.72
2025-09-03 20:20:03,94,131955,64,591.35
2025-09-03 20:20:04,94,131955,64,593.59
2025-09-03 20:20:05,94,131955,64,594.36
2025-09-03 20:20:06,94,131955,65,595.46
2025-09-03 20:20:07,94,131955,65,592.65
2025-09-03 20:20:09,94,131955,65,595.35
2025-09-03 20:20:10,95,131955,65,592.55
2025-09-03 20:20:11,94,131955,65,593.40
2025-09-03 20:20:12,93,131955,65,592.59
2025-09-03 20:20:13,93,131955,65,595.65
2025-09-03 20:20:14,93,131955,65,592.88
2025-09-03 20:20:15,93,131955,65,594.34
2025-09-03 20:20:17,76,131955,60,525.30
2025-09-03 20:20:18,96,131955,66,646.84
2025-09-03 20:20:19,95,131955,66,647.52
2025-09-03 20:20:20,95,131955,66,645.84
2025-09-03 20:20:21,95,131955,67,650.18
2025-09-03 20:20:22,95,131955,67,652.26
2025-09-03 20:20:23,95,131955,67,648.77
2025-09-03 20:20:25,96,131955,67,650.71
2025-09-03 20:20:26,95,131955,67,651.90
2025-09-03 20:20:27,94,131955,66,630.58
2025-09-03 20:20:28,94,131955,66,595.93
2025-09-03 20:20:29,94,131955,66,595.40
2025-09-03 20:20:30,93,131955,66,595.76
2025-09-03 20:20:31,94,131955,66,595.64
2025-09-03 20:20:33,94,131955,66,596.60
2025-09-03 20:20:34,94,131955,65,593.34
2025-09-03 20:20:35,94,131955,65,595.66
2025-09-03 20:20:36,94,131955,66,595.72
2025-09-03 20:20:37,94,131955,65,594.51
2025-09-03 20:20:38,94,131955,65,594.81
2025-09-03 20:20:39,93,131955,66,594.65
2025-09-03 20:20:41,93,131955,65,594.51
2025-09-03 20:20:42,93,131955,66,593.91
2025-09-03 20:20:43,93,131955,66,597.91
2025-09-03 20:20:44,93,131955,65,595.71
2025-09-03 20:20:45,93,131955,66,595.03
2025-09-03 20:20:46,93,131955,66,598.25
