timestamp,gpu_usage_percent,vram_used_mib,temp_celsius,power_watts
2025-09-03 20:25:10,0,131957,64,545.06
2025-09-03 20:25:11,0,131957,62,143.72
2025-09-03 20:25:12,0,131957,60,141.62
2025-09-03 20:25:13,0,131957,59,140.43
2025-09-03 20:25:14,0,131957,59,139.38
2025-09-03 20:25:15,0,131957,58,138.86
2025-09-03 20:25:16,0,131957,57,138.53
2025-09-03 20:25:18,0,131957,56,137.78
2025-09-03 20:25:19,0,131957,56,137.14
2025-09-03 20:25:20,8,131957,56,164.73
2025-09-03 20:25:21,28,131957,55,166.85
2025-09-03 20:25:23,24,131957,55,166.33
2025-09-03 20:25:24,28,131957,55,165.99
2025-09-03 20:25:25,27,131957,54,165.56
2025-09-03 20:25:26,24,131957,54,165.18
2025-09-03 20:25:27,26,131957,54,164.90
2025-09-03 20:25:28,24,131957,53,164.61
2025-09-03 20:25:29,34,131957,53,164.32
2025-09-03 20:25:31,93,131957,59,448.40
2025-09-03 20:25:32,93,131957,60,587.98
2025-09-03 20:25:33,93,131957,60,587.52
2025-09-03 20:25:34,94,131957,61,587.13
2025-09-03 20:25:35,94,131957,61,588.22
2025-09-03 20:25:36,94,131957,62,589.63
2025-09-03 20:25:38,94,131957,62,589.58
2025-09-03 20:25:39,93,131957,63,590.27
2025-09-03 20:25:40,93,131957,63,590.61
2025-09-03 20:25:41,93,131957,64,591.15
2025-09-03 20:25:42,93,131957,64,593.66
2025-09-03 20:25:43,93,131957,64,591.83
2025-09-03 20:25:44,94,131957,64,593.03
2025-09-03 20:25:46,93,131957,65,594.33
2025-09-03 20:25:47,93,131957,65,592.76
2025-09-03 20:25:48,93,131957,65,594.56
2025-09-03 20:25:49,94,131957,66,597.85
2025-09-03 20:25:50,94,131957,66,595.53
2025-09-03 20:25:51,94,131957,66,594.18
2025-09-03 20:25:52,94,131957,66,599.47
2025-09-03 20:25:54,94,131957,66,596.81
2025-09-03 20:25:55,93,131957,67,596.67
2025-09-03 20:25:56,93,131957,67,600.49
2025-09-03 20:25:57,94,131957,67,594.85
2025-09-03 20:25:58,94,131957,64,577.94
2025-09-03 20:25:59,93,131957,66,463.62
2025-09-03 20:26:00,93,131957,67,592.24
2025-09-03 20:26:02,94,131957,67,590.52
2025-09-03 20:26:03,93,131957,67,594.95
2025-09-03 20:26:04,93,131957,67,596.60
2025-09-03 20:26:05,93,131957,67,595.17
2025-09-03 20:26:06,94,131957,67,597.42
2025-09-03 20:26:07,93,131957,67,599.76
2025-09-03 20:26:08,93,131957,67,595.72
2025-09-03 20:26:10,92,131957,67,596.96
2025-09-03 20:26:11,94,131957,67,597.51
2025-09-03 20:26:12,94,131957,67,599.04
2025-09-03 20:26:13,94,131957,67,598.62
2025-09-03 20:26:14,94,131957,67,596.66
2025-09-03 20:26:15,94,131957,67,599.12
2025-09-03 20:26:17,93,131957,67,599.33
2025-09-03 20:26:18,93,131957,67,597.44
2025-09-03 20:26:19,12,131957,61,450.62
2025-09-03 20:26:20,32,131957,60,171.01
2025-09-03 20:26:21,32,131957,59,169.96
2025-09-03 20:26:22,31,131957,58,169.10
2025-09-03 20:26:24,33,131957,58,169.00
2025-09-03 20:26:25,47,131957,57,168.59
2025-09-03 20:26:26,30,131957,57,167.87
2025-09-03 20:26:27,30,131957,56,167.40
2025-09-03 20:26:28,29,131957,56,166.80
2025-09-03 20:26:29,31,131957,55,165.45
2025-09-03 20:26:31,29,131957,54,165.94
2025-09-03 20:26:32,28,131957,54,165.39
2025-09-03 20:26:33,24,131957,53,164.88
2025-09-03 20:26:34,27,131957,53,163.79
2025-09-03 20:26:35,28,131957,52,163.09
2025-09-03 20:26:36,28,131957,52,157.31
2025-09-03 20:26:38,27,131957,51,162.08
2025-09-03 20:26:39,29,131957,51,161.54
2025-09-03 20:26:40,28,131957,50,161.20
2025-09-03 20:26:41,29,131957,49,160.82
2025-09-03 20:26:42,24,131957,49,160.34
2025-09-03 20:26:44,23,131957,48,159.95
2025-09-03 20:26:45,28,131957,48,159.57
2025-09-03 20:26:46,25,131957,47,156.23
2025-09-03 20:26:47,3,131957,47,145.68
2025-09-03 20:26:48,25,131957,47,159.04
2025-09-03 20:26:49,26,131957,46,158.66
2025-09-03 20:26:51,25,131957,46,158.26
2025-09-03 20:26:52,96,131957,54,319.20
2025-09-03 20:26:53,97,131957,56,695.35
2025-09-03 20:26:54,97,131957,56,690.85
2025-09-03 20:26:55,97,131957,57,687.06
2025-09-03 20:26:56,97,131957,57,691.68
2025-09-03 20:26:58,97,131957,58,696.81
2025-09-03 20:26:59,97,131957,58,691.15
