timestamp,gpu_usage_percent,vram_used_mib,temp_celsius,power_watts
2025-09-03 18:35:52,0,139281,39,123.83
2025-09-03 18:35:53,0,139281,39,123.83
2025-09-03 18:35:54,0,139281,39,123.80
2025-09-03 18:35:55,0,139281,39,123.82
2025-09-03 18:35:56,0,139281,39,123.74
2025-09-03 18:35:58,0,139281,39,123.82
2025-09-03 18:35:59,0,139281,39,123.73
2025-09-03 18:36:00,0,139281,39,123.81
2025-09-03 18:36:01,0,139281,39,123.77
2025-09-03 18:36:02,0,139281,39,123.78
2025-09-03 18:36:03,0,139281,39,123.72
2025-09-03 18:36:04,0,139281,39,123.77
2025-09-03 18:36:06,0,139281,39,123.68
2025-09-03 18:36:07,0,139281,39,123.81
2025-09-03 18:36:08,0,139281,39,123.75
2025-09-03 18:36:09,0,139281,39,123.69
2025-09-03 18:36:10,0,139281,39,123.56
2025-09-03 18:36:11,0,139281,39,123.64
2025-09-03 18:36:12,0,139281,39,123.74
2025-09-03 18:36:14,0,139281,39,123.60
2025-09-03 18:36:15,0,139281,39,123.66
2025-09-03 18:36:16,0,139281,39,123.54
2025-09-03 18:36:17,0,139281,39,123.52
2025-09-03 18:36:18,0,139281,39,123.62
2025-09-03 18:36:19,0,139281,39,123.40
2025-09-03 18:36:20,0,139281,39,123.44
2025-09-03 18:36:22,0,139281,39,123.51
2025-09-03 18:36:23,0,139281,39,123.52
2025-09-03 18:36:24,0,139281,39,122.83
2025-09-03 18:36:25,0,139281,39,122.81
2025-09-03 18:36:26,0,139281,39,122.71
2025-09-03 18:36:27,0,139281,38,122.65
2025-09-03 18:36:28,0,139281,38,122.81
2025-09-03 18:36:29,0,139281,38,122.73
2025-09-03 18:36:31,0,139281,38,122.65
2025-09-03 18:36:32,0,139281,38,122.68
2025-09-03 18:36:33,0,139281,38,122.71
2025-09-03 18:36:34,0,139281,38,122.72
2025-09-03 18:36:35,0,139281,38,122.68
2025-09-03 18:36:36,0,139281,38,122.68
2025-09-03 18:36:37,0,139281,38,122.80
2025-09-03 18:36:39,0,139281,38,122.62
2025-09-03 18:36:40,0,139281,38,122.75
2025-09-03 18:36:41,0,139281,38,122.68
2025-09-03 18:36:42,0,139281,38,122.64
2025-09-03 18:36:43,0,139281,38,122.48
2025-09-03 18:36:44,100,139281,52,694.39
2025-09-03 18:36:45,100,139281,53,673.10
2025-09-03 18:36:47,100,139281,55,670.45
2025-09-03 18:36:48,100,139281,55,657.09
2025-09-03 18:36:49,100,139281,56,661.97
2025-09-03 18:36:50,100,139281,57,661.15
2025-09-03 18:36:51,100,139281,58,654.82
2025-09-03 18:36:52,88,139281,58,653.62
2025-09-03 18:36:53,100,139281,59,647.09
2025-09-03 18:36:55,100,139281,60,651.83
2025-09-03 18:36:56,100,139281,61,660.89
2025-09-03 18:36:57,100,139281,61,673.96
2025-09-03 18:36:58,100,139281,63,650.66
2025-09-03 18:36:59,100,139281,63,670.83
2025-09-03 18:37:00,100,139281,64,671.62
2025-09-03 18:37:01,94,139281,56,545.18
2025-09-03 18:37:03,92,139281,56,543.37
2025-09-03 18:37:04,94,139281,57,546.71
2025-09-03 18:37:05,93,139281,57,539.49
2025-09-03 18:37:06,93,139281,57,542.26
2025-09-03 18:37:07,93,139281,58,546.05
2025-09-03 18:37:09,93,139281,58,545.86
2025-09-03 18:37:10,94,139281,58,547.31
2025-09-03 18:37:11,94,139281,58,543.12
2025-09-03 18:37:13,94,139281,59,543.04
2025-09-03 18:37:14,93,139281,59,541.09
2025-09-03 18:37:15,94,139281,60,550.18
2025-09-03 18:37:16,92,139281,60,546.31
2025-09-03 18:37:18,94,139281,60,545.57
2025-09-03 18:37:19,94,139281,60,559.50
2025-09-03 18:37:20,93,139281,61,553.50
2025-09-03 18:37:22,94,139281,61,558.42
2025-09-03 18:37:23,94,139281,61,544.28
2025-09-03 18:37:24,94,139281,61,547.62
2025-09-03 18:37:26,94,139281,62,552.49
2025-09-03 18:37:27,93,139281,62,552.93
2025-09-03 18:37:28,94,139281,62,545.55
