timestamp,gpu_usage_percent,vram_used_mib,temp_celsius,power_watts
2025-09-03 19:43:28,0,131503,63,408.11
2025-09-03 19:43:29,0,131503,61,142.16
2025-09-03 19:43:30,0,131503,60,141.15
2025-09-03 19:43:31,0,131503,60,141.23
2025-09-03 19:43:33,0,131503,59,141.47
2025-09-03 19:43:34,0,131503,59,140.95
2025-09-03 19:43:35,0,131503,58,140.43
2025-09-03 19:43:36,88,131503,62,348.34
2025-09-03 19:43:37,83,131503,62,361.70
2025-09-03 19:43:38,87,131503,62,358.99
2025-09-03 19:43:39,88,131503,62,365.06
2025-09-03 19:43:41,86,131503,62,362.66
2025-09-03 19:43:42,87,131503,62,362.64
2025-09-03 19:43:43,86,131503,62,361.06
2025-09-03 19:43:44,88,131503,62,361.05
2025-09-03 19:43:45,83,131503,62,361.80
2025-09-03 19:43:46,85,131503,62,363.22
2025-09-03 19:43:48,88,131503,62,364.60
2025-09-03 19:43:49,88,131503,62,361.80
2025-09-03 19:43:50,86,131503,61,359.51
2025-09-03 19:43:51,88,131503,61,360.77
2025-09-03 19:43:52,44,131503,68,433.96
2025-09-03 19:43:53,100,131503,71,689.52
2025-09-03 19:43:54,97,131503,73,689.49
2025-09-03 19:43:56,100,131503,74,688.86
2025-09-03 19:43:57,100,131503,74,689.53
2025-09-03 19:43:58,100,131503,74,685.20
2025-09-03 19:43:59,100,131503,74,662.33
2025-09-03 19:44:00,100,131503,75,685.81
2025-09-03 19:44:01,100,131503,75,688.24
2025-09-03 19:44:02,100,131503,76,690.92
2025-09-03 19:44:04,100,131503,75,689.20
2025-09-03 19:44:05,100,131503,73,612.81
2025-09-03 19:44:06,100,131503,75,683.90
2025-09-03 19:44:07,97,131503,76,684.34
2025-09-03 19:44:08,96,131503,76,690.88
2025-09-03 19:44:09,100,131503,76,688.11
2025-09-03 19:44:11,100,131503,76,679.70
2025-09-03 19:44:12,100,131503,75,661.87
2025-09-03 19:44:13,100,131503,76,692.06
2025-09-03 19:44:14,100,131503,76,689.04
2025-09-03 19:44:15,100,131503,76,691.34
2025-09-03 19:44:16,97,131503,76,685.45
2025-09-03 19:44:17,91,131503,70,614.35
2025-09-03 19:44:19,91,131503,70,580.06
2025-09-03 19:44:20,91,131503,70,579.67
2025-09-03 19:44:21,93,131503,69,585.38
2025-09-03 19:44:22,92,131503,69,578.45
2025-09-03 19:44:23,93,131503,69,581.20
2025-09-03 19:44:24,92,131503,68,584.72
2025-09-03 19:44:26,93,131503,68,579.42
2025-09-03 19:44:27,94,131503,68,581.47
2025-09-03 19:44:28,93,131503,68,578.20
2025-09-03 19:44:29,93,131503,68,577.96
2025-09-03 19:44:30,92,131503,68,583.41
2025-09-03 19:44:31,93,131503,68,581.28
2025-09-03 19:44:33,92,131503,68,583.68
2025-09-03 19:44:34,91,131503,68,574.70
2025-09-03 19:44:35,94,131503,68,576.56
2025-09-03 19:44:36,93,131503,67,580.11
2025-09-03 19:44:37,92,131503,67,578.98
2025-09-03 19:44:38,93,131503,67,580.69
2025-09-03 19:44:39,93,131503,67,576.42
2025-09-03 19:44:41,91,131503,67,576.75
2025-09-03 19:44:42,92,131503,67,573.42
2025-09-03 19:44:43,90,131503,67,576.39
2025-09-03 19:44:44,82,131503,62,463.63
