timestamp,gpu_usage_percent,vram_used_mib,temp_celsius,power_watts
2025-09-04 08:29:17,0,139103,37,121.88
2025-09-04 08:29:19,0,139103,37,121.86
2025-09-04 08:29:20,0,139103,37,121.88
2025-09-04 08:29:22,0,139103,36,121.77
2025-09-04 08:29:23,0,139103,36,121.81
2025-09-04 08:29:25,0,139103,36,121.75
2025-09-04 08:29:27,0,139103,36,121.77
2025-09-04 08:29:29,0,139103,36,121.82
2025-09-04 08:29:31,90,139103,42,403.97
2025-09-04 08:29:33,90,139103,43,399.97
2025-09-04 08:29:35,91,139103,44,417.05
2025-09-04 08:29:37,91,139103,45,407.40
2025-09-04 08:29:39,90,139103,46,418.26
2025-09-04 08:29:41,90,139103,47,414.67
2025-09-04 08:29:43,90,139103,47,414.67
2025-09-04 08:29:45,89,139103,48,412.57
2025-09-04 08:29:46,82,139103,48,412.73
2025-09-04 08:29:48,90,139103,50,423.36
2025-09-04 08:29:50,91,139103,50,414.79
2025-09-04 08:29:52,0,139103,45,127.36
2025-09-04 08:29:54,0,139103,44,127.04
2025-09-04 08:29:56,0,139103,44,126.98
2025-09-04 08:29:58,0,139103,44,126.94
2025-09-04 08:30:00,0,139103,44,126.90
2025-09-04 08:30:02,0,139103,44,126.86
2025-09-04 08:30:04,0,139103,44,126.85
2025-09-04 08:30:06,0,139103,44,126.73
2025-09-04 08:30:08,0,139103,44,126.66
2025-09-04 08:30:10,95,139103,55,419.03
2025-09-04 08:30:11,100,139103,59,668.15
2025-09-04 08:30:13,100,139103,61,655.74
2025-09-04 08:30:15,100,139103,62,656.66
2025-09-04 08:30:17,100,139103,63,657.99
2025-09-04 08:30:19,89,139103,55,458.54
2025-09-04 08:30:21,90,139103,55,428.97
2025-09-04 08:30:23,90,139103,55,426.80
2025-09-04 08:30:25,85,139103,55,419.45
2025-09-04 08:30:27,89,139103,55,427.71
2025-09-04 08:30:29,86,139103,55,421.69
2025-09-04 08:30:31,90,139103,55,428.43
2025-09-04 08:30:33,89,139103,55,430.83
2025-09-04 08:30:35,74,139103,54,425.71
2025-09-04 08:30:37,88,139103,54,430.48
2025-09-04 08:30:39,88,139103,55,424.41
2025-09-04 08:30:41,0,139103,48,129.88
2025-09-04 08:30:43,0,139103,47,129.10
2025-09-04 08:30:45,91,139103,59,666.82
2025-09-04 08:30:46,100,139103,61,655.33
2025-09-04 08:30:48,100,139103,63,652.61
2025-09-04 08:30:50,80,139103,63,665.76
2025-09-04 08:30:52,100,139103,64,665.18
2025-09-04 08:30:54,89,139103,55,431.00
2025-09-04 08:30:56,89,139103,55,429.87
2025-09-04 08:30:58,89,139103,55,431.29
2025-09-04 08:31:00,84,139103,55,424.53
2025-09-04 08:31:02,87,139103,54,431.07
2025-09-04 08:31:04,90,139103,54,432.92
2025-09-04 08:31:06,87,139103,54,424.59
2025-09-04 08:31:08,91,139103,54,424.84
2025-09-04 08:31:10,90,139103,54,418.80
2025-09-04 08:31:12,91,139103,54,424.25
2025-09-04 08:31:14,0,139103,48,243.21
2025-09-04 08:31:16,0,139103,47,128.90
2025-09-04 08:31:18,0,139103,46,128.18
2025-09-04 08:31:20,100,139103,58,660.39
2025-09-04 08:31:22,100,139103,57,651.16
2025-09-04 08:31:24,100,139103,62,661.99
2025-09-04 08:31:26,100,139103,63,660.29
2025-09-04 08:31:28,98,139103,65,657.12
2025-09-04 08:31:30,88,139103,55,431.94
2025-09-04 08:31:32,89,139103,54,422.15
2025-09-04 08:31:34,89,139103,54,426.40
2025-09-04 08:31:36,90,139103,54,422.91
2025-09-04 08:31:38,91,139103,54,420.39
2025-09-04 08:31:39,91,139103,54,424.82
2025-09-04 08:31:41,89,139103,53,417.24
2025-09-04 08:31:43,90,139103,53,424.27
2025-09-04 08:31:45,89,139103,53,425.51
2025-09-04 08:31:47,90,139103,53,424.22
2025-09-04 08:31:49,0,139103,47,134.69
2025-09-04 08:31:51,0,139103,46,128.45
2025-09-04 08:31:53,58,139103,49,160.66
2025-09-04 08:31:55,89,139103,51,420.64
2025-09-04 08:31:57,90,139103,51,421.58
2025-09-04 08:31:59,90,139103,51,421.62
2025-09-04 08:32:01,89,139103,51,421.32
2025-09-04 08:32:03,74,139103,51,416.37
2025-09-04 08:32:05,90,139103,51,425.49
2025-09-04 08:32:07,89,139103,51,413.15
2025-09-04 08:32:09,89,139103,51,418.27
2025-09-04 08:32:11,84,139103,55,449.47
2025-09-04 08:32:13,100,139103,59,656.37
2025-09-04 08:32:15,100,139103,61,658.47
2025-09-04 08:32:17,80,139103,62,651.47
