timestamp,gpu_usage_percent,vram_used_mib,temp_celsius,power_watts
2025-09-04 01:25:18,0,139103,57,139.31
2025-09-04 01:25:19,0,139103,56,137.43
2025-09-04 01:25:21,0,139103,56,136.75
2025-09-04 01:25:23,0,139103,55,136.32
2025-09-04 01:25:25,87,139103,61,429.17
2025-09-04 01:25:27,90,139103,62,428.51
2025-09-04 01:25:29,88,139103,62,429.72
2025-09-04 01:25:31,89,139103,62,425.35
2025-09-04 01:25:33,87,139103,63,429.72
2025-09-04 01:25:35,88,139103,63,434.35
2025-09-04 01:25:37,88,139103,63,426.00
2025-09-04 01:25:39,89,139103,64,436.96
2025-09-04 01:25:41,88,139103,64,429.79
2025-09-04 01:25:43,89,139103,64,434.34
2025-09-04 01:25:45,89,139103,63,325.49
2025-09-04 01:25:47,85,139103,64,434.26
2025-09-04 01:25:49,90,139103,64,435.59
2025-09-04 01:25:51,86,139103,64,437.72
2025-09-04 01:25:52,90,139103,65,435.76
2025-09-04 01:25:54,100,139103,71,581.29
2025-09-04 01:25:56,100,139103,72,662.11
2025-09-04 01:25:58,100,139103,75,670.83
2025-09-04 01:26:00,100,139103,75,661.74
2025-09-04 01:26:02,100,139103,76,659.12
2025-09-04 01:26:04,92,139103,69,517.92
2025-09-04 01:26:06,92,139103,68,498.43
2025-09-04 01:26:08,92,139103,68,488.30
2025-09-04 01:26:10,92,139103,68,494.54
2025-09-04 01:26:12,92,139103,68,489.95
2025-09-04 01:26:14,92,139103,68,495.02
2025-09-04 01:26:16,90,139103,66,477.36
2025-09-04 01:26:18,90,139103,66,433.24
2025-09-04 01:26:20,90,139103,65,437.21
2025-09-04 01:26:22,89,139103,65,431.30
2025-09-04 01:26:24,90,139103,65,435.65
