timestamp,gpu_usage_percent,vram_used_mib,temp_celsius,power_watts
2025-09-04 08:14:25,0,139103,50,131.37
2025-09-04 08:14:27,0,139103,50,130.82
2025-09-04 08:14:29,0,139103,49,130.41
2025-09-04 08:14:31,0,139103,49,130.13
2025-09-04 08:14:33,0,139103,48,129.88
2025-09-04 08:14:35,0,139103,48,129.63
2025-09-04 08:14:37,0,139103,48,129.50
2025-09-04 08:14:38,0,139103,48,129.38
2025-09-04 08:14:40,0,139103,48,129.32
2025-09-04 08:14:42,0,139103,47,129.15
2025-09-04 08:14:44,0,139103,47,128.99
2025-09-04 08:14:46,0,139103,47,128.83
2025-09-04 08:14:48,0,139103,47,128.64
2025-09-04 08:14:50,0,139103,47,128.48
2025-09-04 08:14:52,0,139103,46,128.31
2025-09-04 08:14:54,0,139103,46,128.09
2025-09-04 08:14:56,0,139103,46,127.94
2025-09-04 08:14:58,0,139103,46,127.73
2025-09-04 08:15:00,0,139103,45,127.55
2025-09-04 08:15:01,0,139103,45,127.36
2025-09-04 08:15:03,0,139103,45,127.14
2025-09-04 08:15:05,0,139103,44,126.90
2025-09-04 08:15:07,0,139103,44,126.74
2025-09-04 08:15:09,0,139103,44,126.56
2025-09-04 08:15:11,0,139103,44,126.43
2025-09-04 08:15:13,0,139103,43,126.25
2025-09-04 08:15:15,0,139103,43,126.11
2025-09-04 08:15:17,0,139103,43,125.94
2025-09-04 08:15:19,0,139103,43,125.74
2025-09-04 08:15:21,0,139103,43,125.62
2025-09-04 08:15:22,0,139103,42,125.17
2025-09-04 08:15:24,0,139103,42,124.53
2025-09-04 08:15:26,0,139103,42,124.46
2025-09-04 08:15:28,0,139103,41,124.30
2025-09-04 08:15:30,0,139103,41,124.58
2025-09-04 08:15:32,0,139103,41,124.40
2025-09-04 08:15:34,0,139103,41,124.26
2025-09-04 08:15:36,100,139103,55,658.03
2025-09-04 08:15:38,100,139103,57,663.26
2025-09-04 08:15:40,100,139103,58,657.21
2025-09-04 08:15:42,93,139103,60,653.05
2025-09-04 08:15:44,83,139103,55,551.08
2025-09-04 08:15:46,91,139103,54,514.58
2025-09-04 08:15:48,92,139103,55,492.77
2025-09-04 08:15:50,93,139103,55,513.27
2025-09-04 08:15:52,92,139103,56,490.27
2025-09-04 08:15:54,93,139103,57,517.53
2025-09-04 08:15:55,67,139103,55,494.93
2025-09-04 08:15:57,93,139103,58,517.21
2025-09-04 08:15:59,93,139103,58,515.20
2025-09-04 08:16:01,93,139103,59,522.20
2025-09-04 08:16:03,93,139103,59,516.42
2025-09-04 08:16:05,92,139103,60,515.54
2025-09-04 08:16:07,92,139103,60,518.96
