timestamp,gpu_usage_percent,vram_used_mib,temp_celsius,power_watts
2025-09-03 20:38:58,0,131957,64,553.06
2025-09-03 20:38:59,0,131957,61,142.36
2025-09-03 20:39:00,0,131957,60,140.91
2025-09-03 20:39:01,0,131957,59,140.76
2025-09-03 20:39:03,0,131957,58,139.88
2025-09-03 20:39:04,0,131957,57,139.52
2025-09-03 20:39:05,0,131957,56,138.74
2025-09-03 20:39:06,0,131957,56,138.07
2025-09-03 20:39:07,0,131957,55,137.49
2025-09-03 20:39:08,0,131957,54,135.99
2025-09-03 20:39:09,0,131957,54,135.18
2025-09-03 20:39:10,0,131957,53,134.71
2025-09-03 20:39:12,26,131957,54,154.15
2025-09-03 20:39:13,28,131957,54,164.86
2025-09-03 20:39:14,29,131957,53,164.56
2025-09-03 20:39:15,28,131957,53,164.22
2025-09-03 20:39:16,28,131957,53,163.99
2025-09-03 20:39:17,21,131957,52,163.68
2025-09-03 20:39:19,26,131957,52,163.43
2025-09-03 20:39:20,25,131957,52,163.14
2025-09-03 20:39:21,31,131957,52,163.08
2025-09-03 20:39:22,94,131957,58,560.50
2025-09-03 20:39:23,92,131957,59,584.49
2025-09-03 20:39:24,93,131957,60,582.34
2025-09-03 20:39:25,94,131957,60,589.79
2025-09-03 20:39:27,93,131957,61,589.89
2025-09-03 20:39:28,93,131957,61,589.67
2025-09-03 20:39:29,93,131957,62,592.79
2025-09-03 20:39:30,93,131957,62,591.99
2025-09-03 20:39:31,94,131957,62,594.91
2025-09-03 20:39:32,93,131957,63,595.03
2025-09-03 20:39:33,94,131957,63,595.16
2025-09-03 20:39:35,94,131957,64,595.28
2025-09-03 20:39:36,94,131957,64,595.83
2025-09-03 20:39:37,94,131957,64,598.98
2025-09-03 20:39:38,94,131957,64,596.86
2025-09-03 20:39:39,93,131957,65,597.05
2025-09-03 20:39:40,93,131957,65,594.49
2025-09-03 20:39:41,94,131957,65,595.52
2025-09-03 20:39:43,94,131957,65,596.49
2025-09-03 20:39:44,94,131957,66,595.91
2025-09-03 20:39:45,94,131957,66,594.91
2025-09-03 20:39:46,93,131957,66,597.69
2025-09-03 20:39:47,93,131957,66,595.03
2025-09-03 20:39:48,93,131957,66,596.22
2025-09-03 20:39:49,0,131957,60,473.78
2025-09-03 20:39:51,0,131957,59,140.81
2025-09-03 20:39:52,0,131957,58,139.98
2025-09-03 20:39:53,0,131957,57,139.48
2025-09-03 20:39:54,0,131957,56,138.82
2025-09-03 20:39:55,0,131957,56,138.30
2025-09-03 20:39:56,0,131957,56,137.82
2025-09-03 20:39:57,0,131957,55,137.43
2025-09-03 20:39:59,0,131957,55,137.01
2025-09-03 20:40:00,0,131957,54,135.40
2025-09-03 20:40:01,0,131957,54,135.18
2025-09-03 20:40:02,0,131957,54,134.90
2025-09-03 20:40:03,0,131957,54,134.74
2025-09-03 20:40:04,0,131957,53,134.46
2025-09-03 20:40:05,0,131957,53,134.24
2025-09-03 20:40:07,0,131957,53,134.08
2025-09-03 20:40:08,0,131957,53,133.86
2025-09-03 20:40:09,0,131957,52,133.57
2025-09-03 20:40:10,0,131957,52,133.33
2025-09-03 20:40:11,27,131957,53,153.11
2025-09-03 20:40:12,30,131957,53,163.68
2025-09-03 20:40:14,32,131957,52,163.46
2025-09-03 20:40:15,29,131957,52,163.18
2025-09-03 20:40:16,29,131957,52,163.08
2025-09-03 20:40:17,27,131957,52,162.74
2025-09-03 20:40:18,24,131957,51,162.44
2025-09-03 20:40:19,27,131957,51,162.22
2025-09-03 20:40:21,27,131957,51,161.97
2025-09-03 20:40:22,24,131957,50,155.13
2025-09-03 20:40:23,29,131957,50,161.83
2025-09-03 20:40:24,26,131957,50,161.65
2025-09-03 20:40:25,25,131957,49,161.05
2025-09-03 20:40:26,28,131957,49,156.84
2025-09-03 20:40:28,29,131957,49,160.48
2025-09-03 20:40:29,30,131957,48,160.21
2025-09-03 20:40:30,29,131957,48,159.86
2025-09-03 20:40:31,26,131957,48,159.58
2025-09-03 20:40:32,22,131957,47,159.31
2025-09-03 20:40:33,26,131957,47,159.02
2025-09-03 20:40:35,26,131957,47,158.82
2025-09-03 20:40:36,33,131957,46,158.63
2025-09-03 20:40:37,0,131957,46,161.59
2025-09-03 20:40:38,30,131957,46,158.07
2025-09-03 20:40:39,28,131957,45,158.07
2025-09-03 20:40:40,30,131957,45,157.76
2025-09-03 20:40:42,31,131957,44,153.57
2025-09-03 20:40:43,24,131957,45,156.99
2025-09-03 20:40:44,26,131957,44,156.77
2025-09-03 20:40:45,30,131957,44,156.68
2025-09-03 20:40:46,30,131957,44,156.49
2025-09-03 20:40:47,28,131957,44,156.25
2025-09-03 20:40:49,26,131957,43,156.11
2025-09-03 20:40:50,20,131957,43,155.90
2025-09-03 20:40:51,27,131957,43,155.72
2025-09-03 20:40:52,100,131957,42,132.30
2025-09-03 20:40:53,97,131957,51,694.94
2025-09-03 20:40:54,97,131957,52,693.11
2025-09-03 20:40:56,97,131957,54,690.39
2025-09-03 20:40:57,97,131957,54,693.16
2025-09-03 20:40:58,97,131957,55,693.62
2025-09-03 20:40:59,97,131957,55,688.52
2025-09-03 20:41:00,97,131957,57,692.19
2025-09-03 20:41:01,97,131957,57,688.61
2025-09-03 20:41:03,97,131957,56,688.91
2025-09-03 20:41:04,97,131957,57,696.03
2025-09-03 20:41:05,97,131957,58,700.16
2025-09-03 20:41:06,97,131957,58,692.65
2025-09-03 20:41:07,97,131957,58,690.76
2025-09-03 20:41:08,97,131957,57,686.97
2025-09-03 20:41:09,97,131957,59,689.80
2025-09-03 20:41:11,97,131957,60,696.35
2025-09-03 20:41:12,97,131957,60,697.67
2025-09-03 20:41:13,97,131957,60,696.35
2025-09-03 20:41:14,97,131957,60,688.50
2025-09-03 20:41:15,97,131957,61,693.89
2025-09-03 20:41:16,97,131957,61,690.09
2025-09-03 20:41:17,97,131957,60,695.83
2025-09-03 20:41:19,97,131957,61,691.15
2025-09-03 20:41:20,97,131957,62,692.91
2025-09-03 20:41:21,98,131957,63,692.53
2025-09-03 20:41:22,97,131957,62,688.84
2025-09-03 20:41:23,97,131957,63,687.55
2025-09-03 20:41:24,97,131957,63,697.38
2025-09-03 20:41:26,97,131957,63,692.37
2025-09-03 20:41:27,97,131957,63,692.68
2025-09-03 20:41:28,97,131957,63,691.77
2025-09-03 20:41:29,97,131957,63,696.45
2025-09-03 20:41:30,97,131957,64,692.53
2025-09-03 20:41:31,97,131957,63,690.13
2025-09-03 20:41:33,97,131957,63,693.22
2025-09-03 20:41:34,97,131957,62,694.58
2025-09-03 20:41:35,97,131957,63,692.98
