timestamp,gpu_usage_percent,vram_used_mib,temp_celsius,power_watts
2025-09-04 09:16:05,0,138979,60,178.29
2025-09-04 09:16:07,0,138979,58,139.23
2025-09-04 09:16:09,0,138979,57,138.69
2025-09-04 09:16:11,0,138979,57,138.04
2025-09-04 09:16:13,90,138979,61,233.16
2025-09-04 09:16:15,90,138979,62,433.88
2025-09-04 09:16:17,90,138979,62,438.00
2025-09-04 09:16:19,89,138979,63,438.49
2025-09-04 09:16:21,89,138979,63,434.61
2025-09-04 09:16:23,91,138979,63,431.08
2025-09-04 09:16:24,86,138979,63,430.59
2025-09-04 09:16:26,90,138979,64,431.03
2025-09-04 09:16:28,88,138979,64,435.75
2025-09-04 09:16:30,90,138979,64,438.35
2025-09-04 09:16:32,89,138979,64,435.96
2025-09-04 09:16:34,1,138979,61,200.62
2025-09-04 09:16:36,90,138979,64,436.66
2025-09-04 09:16:38,86,138979,64,432.02
2025-09-04 09:16:40,91,138979,64,434.02
2025-09-04 09:16:42,89,138979,64,433.21
2025-09-04 09:16:44,90,138979,64,431.60
2025-09-04 09:16:46,100,138979,72,681.17
2025-09-04 09:16:48,100,138979,73,658.80
2025-09-04 09:16:50,100,138979,74,627.46
2025-09-04 09:16:52,100,138979,74,646.69
2025-09-04 09:16:54,100,138979,73,627.82
2025-09-04 09:16:56,100,138979,74,653.82
2025-09-04 09:16:58,100,138979,74,655.74
2025-09-04 09:16:59,100,138979,75,649.91
2025-09-04 09:17:01,100,138979,75,641.45
2025-09-04 09:17:03,100,138979,75,654.96
2025-09-04 09:17:05,100,138979,74,639.31
2025-09-04 09:17:07,100,138979,75,659.13
2025-09-04 09:17:09,100,138979,75,657.28
2025-09-04 09:17:11,100,138979,75,647.99
2025-09-04 09:17:13,100,138979,73,528.58
2025-09-04 09:17:15,100,138979,74,641.96
2025-09-04 09:17:17,100,138979,74,659.68
2025-09-04 09:17:19,100,138979,74,658.51
2025-09-04 09:17:21,100,138979,74,651.42
2025-09-04 09:17:23,95,138979,72,657.88
2025-09-04 09:17:25,95,138979,72,643.64
2025-09-04 09:17:26,95,138979,71,632.17
2025-09-04 09:17:28,94,138979,71,644.08
2025-09-04 09:17:30,94,138979,71,652.67
2025-09-04 09:17:32,94,138979,71,653.44
2025-09-04 09:17:34,95,138979,71,639.98
2025-09-04 09:17:36,94,138979,71,645.99
2025-09-04 09:17:38,89,138979,71,635.72
2025-09-04 09:17:40,95,138979,71,623.65
2025-09-04 09:17:42,95,138979,71,628.82
2025-09-04 09:17:44,95,138979,71,634.16
2025-09-04 09:17:46,95,138979,70,591.40
2025-09-04 09:17:48,94,138979,70,635.32
2025-09-04 09:17:50,93,138979,70,630.85
2025-09-04 09:17:52,94,138979,70,601.25
2025-09-04 09:17:54,94,138979,70,630.47
2025-09-04 09:17:55,85,138979,70,626.37
2025-09-04 09:17:57,88,138979,70,599.13
