timestamp,gpu_usage_percent,vram_used_mib,temp_celsius,power_watts
2025-09-03 19:41:45,0,131503,57,299.73
2025-09-03 19:41:46,0,131503,56,136.31
2025-09-03 19:41:47,0,131503,55,135.80
2025-09-03 19:41:48,0,131503,55,135.54
2025-09-03 19:41:49,0,131503,55,135.24
2025-09-03 19:41:50,0,131503,55,135.11
2025-09-03 19:41:51,0,131503,55,134.92
2025-09-03 19:41:53,0,131503,56,141.25
2025-09-03 19:41:54,86,131503,59,351.58
2025-09-03 19:41:55,86,131503,59,354.77
2025-09-03 19:41:56,87,131503,59,352.88
2025-09-03 19:41:57,84,131503,59,351.15
2025-09-03 19:41:58,86,131503,60,351.69
2025-09-03 19:41:59,87,131503,60,354.67
2025-09-03 19:42:01,87,131503,60,354.75
2025-09-03 19:42:02,84,131503,60,355.68
2025-09-03 19:42:03,87,131503,60,360.35
2025-09-03 19:42:04,86,131503,61,360.45
2025-09-03 19:42:05,86,131503,61,359.61
2025-09-03 19:42:06,86,131503,61,357.79
2025-09-03 19:42:08,85,131503,61,360.90
2025-09-03 19:42:09,88,131503,61,360.76
2025-09-03 19:42:10,100,131503,68,490.38
2025-09-03 19:42:11,98,131503,72,685.36
2025-09-03 19:42:12,98,131503,72,692.89
2025-09-03 19:42:13,100,131503,73,686.38
2025-09-03 19:42:14,97,131503,74,690.18
2025-09-03 19:42:16,86,131503,66,610.28
2025-09-03 19:42:17,87,131503,65,416.86
2025-09-03 19:42:18,90,131503,65,415.57
2025-09-03 19:42:19,89,131503,65,419.58
2025-09-03 19:42:20,89,131503,65,416.78
2025-09-03 19:42:21,89,131503,65,416.80
2025-09-03 19:42:22,89,131503,65,419.01
2025-09-03 19:42:24,88,131503,64,412.97
2025-09-03 19:42:25,89,131503,64,418.05
2025-09-03 19:42:26,89,131503,64,417.76
2025-09-03 19:42:27,90,131503,64,415.56
2025-09-03 19:42:28,87,131503,64,411.33
2025-09-03 19:42:29,90,131503,64,415.40
2025-09-03 19:42:31,89,131503,64,417.14
2025-09-03 19:42:32,89,131503,64,416.11
